transdate,cst_dim_id,monthly_os_changes,monthly_phone_model_changes,last_phone_model_categorical,last_os_categorical,logins_last_7_days,logins_last_30_days,login_frequency_7d,login_frequency_30d,freq_change_7d_vs_mean,logins_7d_over_30d_ratio,avg_login_interval_30d,std_login_interval_30d,var_login_interval_30d,ewm_login_interval_7d,burstiness_login_interval,fano_factor_login_interval,zscore_avg_login_interval_7d
2025-03-22 00:00:00.000',2937708912,1,1,Xiaomi 2303CRA44A,Android/13,6,48,0.8571428571,1.06,-0.4642857143,0.125,47186.80851,87503.322,7656831361,19041.22377,0.2993278968,162266.3537,0.6412235582
2025-05-12 00:00:00.000',456591642,2,1,"iPhone16,1",iOS/18.4.1,20,62,2.857142857,2.066666667,0.3824884793,0.3225806452,42580,61871.24407,3828050843,22679.74767,0.1846913768,89902.5562,-0.2405334738
2025-07-23 00:00:00.000',2938023904,1,1,Vivo V2027,Android/12,2,13,0.2857142857,0.4333333333,-0.3406593407,0.1538461538,199761.4286,391058.1401,152926468952,84240,0.3237819491,765545.5312,-0.2954072981
2025-03-22 00:00:00.000',452274831,1,1,"iPhone16,1",iOS/17.6.1,1,25,0.1428571429,0.8333333333,-0.8285714286,0.04,104585,236921.3714,56131736217,-1,0.387507767,536709.2434,-1
2025-07-23 00:00:00.000',456167524,1,1,"iPhone15,2",iOS/18.5,13,59,1.857142857,1.966666667,-0.05569007264,0.2203389831,43591.81818,46246.32868,2138722917,64441.31807,0.02954769876,49062.48479,0.03293627541
2025-03-22 00:00:00.000',2938093850,1,2,Vivo V2154,Android/14,2,34,0.2857142857,1.133333333,-0.7478991597,0.05882352941,57432.72727,139019.2666,19326356495,115860,0.4153001338,336504.2444,0.4202818368
2025-03-22 00:00:00.000',2934295459,1,2,Xiaomi 23117RA68G,Android/15,17,48,2.428571429,1.06,0.5178571429,0.3541666667,39159.57447,56061.91724,3142938565,7417.982253,0.1775055449,80259.77319,-0.1823800357
2025-05-12 00:00:00.000',455579485,1,1,Samsung SM-A525F,Android/13,1,20,0.1428571429,0.6666666667,-0.7857142857,0.05,89575.55556,180364.0418,32531187579,-1,0.3363288941,363170.3692,-1
2025-05-12 00:00:00.000',2937762710,2,1,"iPhone16,1",iOS/18.4.1,9,46,1.285714286,1.533333333,-0.1614906832,0.1956521739,54094.11765,80634.24645,6501881701,31947.88877,0.1969899136,120195.7252,-0.2903433551
2025-07-08 00:00:00.000',2937996612,1,1,OPPO CPH2477,Android/12,3,3,0.4285714286,0.1,3.285714286,1,528528,1116174.379,"1,25E+12",17450.76923,0.3572964849,2357198.187,-0.4427157705
2025-07-23 00:00:00.000',455852784,2,2,Honor_dnp-nx9,Android/15,37,141,5.285714286,4.07,0.1246200608,0.2624113475,18761.07383,31594.88573,998236804.2,3021.269088,0.254861828,53207.87144,-0.1937889741
2025-05-12 00:00:00.000',452274831,1,1,"iPhone16,1",iOS/17.6.1,5,25,0.7142857143,0.8333333333,-0.1428571429,0.2,86125,108601.0088,11794179104,31721.91955,0.1154237634,136942.5731,-0.01832395502
2025-05-12 00:00:00.000',456156194,1,1,Samsung_sm-s911b,Android/14,7,33,1,1.01,-0.09090909091,0.2121212121,73851.89189,72069.11705,5193957632,130857.7119,-0.01221739662,70329.37816,-0.07356676631
2025-07-23 00:00:00.000',456326660,1,1,"iPhone14,5",iOS/16.6.1,24,76,3.428571429,2.533333333,0.3533834586,0.3157894737,32501.79775,38584.0116,1488725951,14905.48695,0.08556157557,45804.41865,-0.2037804518
2025-03-22 00:00:00.000',2933793914,1,1,Samsung SM-A325F,Android/13,9,34,1.285714286,1.133333333,0.1344537815,0.2647058824,74532.72727,119690.3349,14325776270,5518.013769,0.2325038393,192207.8635,-0.03889392804
2025-07-08 00:00:00.000',2933725046,1,1,"iPhone12,1",iOS/17.6.1,23,147,3.285714286,4.09,-0.3294460641,0.156462585,18599.23077,24635.17233,606891715.5,31083.34348,0.1396096887,32629.93632,0.3131090946
2025-03-22 00:00:00.000',2935480038,1,1,"iPhone13,3",iOS/18.1.1,6,37,0.8571428571,1.233333333,-0.305019305,0.1621621622,72641.05263,207050.3488,42869846939,38274.34145,0.4805628471,590160.0457,-0.2677853621
2025-03-22 00:00:00.000',2095053235,1,1,Xiaomi_2201117tg,Android/13,16,50,2.285714286,1.666666667,0.3714285714,0.32,54983.07692,63039.48136,3973976210,13051.07304,0.06826156417,72276.35179,-0.2998609207
2025-05-12 00:00:00.000',453055831,1,2,Xiaomi M2102J20SG,Android/13,66,102,9.428571429,3.04,1.773109244,0.6470588235,23023.90244,41636.4772,1733596234,17238.00781,0.2878513066,75295.49947,-0.3596970452
2025-07-23 00:00:00.000',2937918969,1,1,Xiaomi 220333QAG,Android/13,10,21,1.428571429,0.7,1.040816327,0.4761904762,126651.8182,207636.798,43113039873,40821.63278,0.242260657,340406.0083,-0.4055727068
2025-05-12 00:00:00.000',2935616240,1,1,"iPhone14,5",iOS/17.6,3,13,0.4285714286,0.4333333333,-0.01098901099,0.2307692308,192226.1538,144861.5563,20984870492,140487.6923,-0.1405111967,109167.6136,-0.1075934447
2025-05-12 00:00:00.000',455852784,1,1,Xiaomi_21081111rg,Android/14,12,85,1.714285714,2.833333333,-0.3949579832,0.1411764706,30859.56522,42850.62673,1836176211,9810.44501,0.1626784735,59501.03956,0.1968461346
2025-05-12 00:00:00.000',455956619,2,1,"iPhone17,1",iOS/18.4.1,10,30,1.428571429,1,0.4285714286,0.3333333333,73607.02703,89919.45633,8085508627,83480.88493,0.09975405188,109846.9664,-0.3411241009
2025-07-08 00:00:00.000',2938774348,2,2,Honor_ver-n49,Android/15,2,32,0.2857142857,1.066666667,-0.7321428571,0.0625,84180,113337.9484,12845490545,404880,0.1476217662,152595.5161,2.829590658
2025-05-12 00:00:00.000',498811236,1,1,Vivo V2237,Android/15,9,24,1.285714286,0.8,0.6071428571,0.375,93268.96552,96548.18702,9321552417,100418.4868,0.01727568588,99942.7019,-0.2683785819
2025-07-23 00:00:00.000',2935544871,1,1,Vivo_v2342,Android/15,0,33,0,1.01,-1,0,51845.625,183900.0005,33819210200,-1,0.5601562075,652305.9602,-1
2025-05-12 00:00:00.000',452171932,3,2,"iPhone14,7",iOS/18.4.1,21,101,3,3.366666667,-0.1089108911,0.2079207921,25206,41278.73021,1703933567,5172.479154,0.2417507021,67600.31609,0.04971083146
2025-03-22 00:00:00.000',456591642,2,2,"iPhone16,1",iOS/18.1,16,64,2.285714286,2.133333333,0.07142857143,0.25,40750.14085,52737.70447,2781265473,10191.94873,0.1282259056,68251.67754,-0.09029859932
2025-07-23 00:00:00.000',452910230,2,1,"iPhone14,2",iOS/18.5,8,61,1.142857143,2.033333333,-0.4379391101,0.131147541,43963.38462,59082.28717,3490716657,33319.93365,0.1467204036,79400.54406,0.3422256229
2025-07-23 00:00:00.000',2938143337,1,1,Samsung SM-A135F,Android/14,0,3,0,0.1,-1,0,467160,179887.9651,32359680000,-1,-0.4439733225,69268.94426,-1
2025-07-23 00:00:00.000',454326351,1,1,HONOR CRT-NX1,Android/14,17,43,2.428571429,1.433333333,0.6943521595,0.3953488372,63454.09091,128398.6812,16486221332,22116.64809,0.3385126499,259813.3721,-0.218083166
2025-05-12 00:00:00.000',2934295459,1,2,Xiaomi 23117RA68G,Android/15,19,81,2.714285714,2.07,0.005291005291,0.2345679012,32688.96552,51603.53087,2662924398,68267.51968,0.2243920415,81462.48606,-0.05591927792
2025-05-12 00:00:00.000',452718092,4,2,Xiaomi_poco_f2_pro,Android/12,23,118,3.285714286,3.933333333,-0.1646489104,0.1949152542,22922.38095,31842.24219,1013928388,7350.993668,0.1628763375,44233.11828,0.07923668119
2025-05-12 00:00:00.000',2684371840,1,1,"iPhone10,4",iOS/16.7.10,8,9,1.142857143,0.3,2.80952381,0.8888888889,77587.5,156744.4865,24568834050,9855.690431,0.33779847,316659.6945,-0.3356987524
2025-07-08 00:00:00.000',2112800905,1,2,Xiaomi_2312crad3c,Android/14,1,15,0.1428571429,0.5,-0.7142857143,0.06666666667,125661,189496.754,35909019767,-1,0.202551748,285761.0537,-1
2025-07-23 00:00:00.000',497439421,1,1,"iPhone16,1",iOS/18.5,7,27,1,0.9,0.1111111111,0.2592592593,98685.51724,159804.382,25537440511,121309.7744,0.2364458532,258775.9706,-0.1552242619
2025-05-12 00:00:00.000',2938959380,1,1,Samsung_sm-s921b,Android/14,3,9,0.4285714286,0.3,0.4285714286,0.3333333333,158205,308452.3009,95142821914,24406.15385,0.3219649636,601389.4751,-0.4426778455
2025-07-08 00:00:00.000',453173126,1,1,Xiaomi_2209116ag,Android/13,59,71,8.428571429,2.366666667,2.561368209,0.8309859155,37480.8,96647.43396,9340726491,12408.50976,0.441119906,249213.6371,-0.3036572762
2025-03-22 00:00:00.000',451004861,1,1,Oppo_cph2481,Android/14,15,30,2.142857143,1,1.142857143,0.5,78302.06897,123907.9698,15353184981,15971.83781,0.2255372736,196076.3641,-0.4180458441
2025-04-30 00:00:00.000',2937859498,1,1,"iPhone15,4",iOS/17.5.1,4,30,0.5714285714,1,-0.4285714286,0.1333333333,88570,106088.7004,11254812352,112029.4964,0.08999700687,127072.5116,0.145255809
2025-04-30 00:00:00.000',497439421,1,1,"iPhone16,1",iOS/18.3.1,8,69,1.142857143,2.03,-0.5031055901,0.115942029,38634.32432,84241.75983,7096674099,10946.52775,0.3711660883,183688.3192,0.4421623301
2025-04-08 00:00:00.000',2937943828,1,1,Samsung SM-G965F,Android/10,3,6,0.4285714286,0.2,1.142857143,0.5,398652,612564.9325,"3,75E+11",87336.92308,0.2115401015,941261.5427,-0.4994605205
2025-04-08 00:00:00.000',452154710,1,1,Samsung_sm-a135f,Android/14,4,12,0.5714285714,0.4,0.4285714286,0.3333333333,92659.28571,225474.2794,50838650681,9356.978417,0.4174818638,548662.2338,-0.2340811815
2025-07-04 00:00:00.000',452718092,1,1,Xiaomi_poco_f2_pro,Android/12,19,116,2.714285714,3.866666667,-0.2980295567,0.1637931034,21956.76923,27866.68059,776551887.2,5801.908829,0.1186170645,35367.31106,0.2989196151
2025-04-08 00:00:00.000',456175450,2,1,"iPhone15,2",iOS/18.3.2,13,22,1.857142857,0.7333333333,1.532467532,0.5909090909,92138,121251.2242,14701859375,53809.09492,0.1364324948,159563.4741,-0.4608035948
2025-02-18 00:00:00.000',2935290201,2,2,"iPhone14,5",iOS/18.1,6,18,0.8571428571,0.6,0.4285714286,0.3333333333,132180,253076.9612,64047948300,81975.85152,0.3138086352,484550.9782,-0.3183537514
2025-02-18 00:00:00.000',455896453,2,2,"iPhone15,3",iOS/18.0.1,5,26,0.7142857143,0.8666666667,-0.1758241758,0.1923076923,73976.47059,99089.58585,9818746024,7602.173606,0.1451071098,132727.9599,-0.2859177415
2025-04-08 00:00:00.000',2684693378,1,1,"iPhone12,1",iOS/16.1,2,4,0.2857142857,0.1333333333,1.142857143,0.5,428480,394132.9599,"1,55E+11",359820,-0.04175358495,362539.1852,-0.1742051718
2025-02-18 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/18.2.1,12,41,1.714285714,1.366666667,0.2543554007,0.2926829268,64848.83721,112559.493,12669639472,9672.499326,0.2689313166,195371.8836,-0.2792197829
2025-04-30 00:00:00.000',2937759666,1,1,"iPhone14,5",iOS/17.5.1,0,3,0,0.1,-1,0,100560,117054.1823,13701681600,-1,0.07579553019,136253.7947,-1
2025-07-04 00:00:00.000',451013142,1,1,Xiaomi_22071212ag,Android/14,3,18,0.4285714286,0.6,-0.2857142857,0.1666666667,144720,294129.3175,86512055400,489.2307692,0.3404569895,597789.2164,-0.4886626101
2025-04-30 00:00:00.000',452518788,1,1,Samsung SM-A515F,Android/13,1,12,0.1428571429,0.4,-0.6428571429,0.08333333333,218427.2727,218102.2636,47568597382,-1,-0.0007445295521,217777.738,-1
2025-07-04 00:00:00.000',452518788,1,1,Samsung SM-A515F,Android/13,5,28,0.7142857143,0.9333333333,-0.2346938776,0.1785714286,86657.14286,81804.2849,6691941029,25238.9132,-0.02880693829,77223.19024,0.04416464427
2025-07-04 00:00:00.000',2095839711,2,2,"iPhone17,2",iOS/18.5,23,61,3.285714286,2.033333333,0.6159250585,0.3770491803,42162.6087,54694.7553,2991516258,4092.960706,0.1293876489,70951.87775,-0.3216008797
2025-07-04 00:00:00.000',453005511,2,2,Xiaomi 25028RN03A,Android/15,25,70,3.571428571,2.333333333,0.5306122449,0.3571428571,39659.15493,55157.70475,3042372394,27568.42622,0.1634577424,76712.99096,-0.3284066117
2025-04-30 00:00:00.000',455896453,1,1,"iPhone15,3",iOS/18.3.2,5,49,0.7142857143,1.633333333,-0.5626822157,0.1020408163,54295.29412,69583.97903,4841930137,255730.0776,0.1234160043,89177.71266,0.7459289711
2025-02-18 00:00:00.000',455296083,1,1,"iPhone14,7",iOS/17.6.1,10,36,1.428571429,1.02,0.1904761905,0.2777777778,71316,104475.6401,10915159384,7250.534123,0.1886303587,153053.4436,-0.1797803454
2025-07-04 00:00:00.000',2938678288,1,1,HUAWEI AMN-LX9,Android/9,2,4,0.2857142857,0.1333333333,1.142857143,0.5,794460,1199490.157,"1,44E+12",201600,0.2031295295,1811012.055,-0.4942599958
2025-04-30 00:00:00.000',454192001,2,2,"iPhone13,2",iOS/18.1.1,28,91,4,3.033333333,0.3186813187,0.3076923077,28144.66019,43656.64347,1905902519,3978.180137,0.2160404127,67718.08599,-0.1605506993
2025-04-30 00:00:00.000',452195675,1,1,Samsung_sm-s928b,Android/14,6,23,0.8571428571,0.7666666667,0.1180124224,0.2608695652,99964.28571,113500.6431,12882395981,104887.1363,0.06341255891,128869.9848,0.05610289169
2025-02-18 00:00:00.000',2933375279,2,1,"iPhone14,4",iOS/18.3,0,35,0,1.166666667,-1,0,55394.63415,59343.72604,3521677820,-1,0.03441823544,63574.3493,-1
2025-04-30 00:00:00.000',2937942834,1,2,Xiaomi M2101K6G,Android/13,0,12,0,0.4,-1,0,140224.6154,237591.2479,56449601077,-1,0.2577092229,402565.5618,-1
2025-06-18 00:00:00.000',451004861,1,2,Oppo_cph2481,Android/14,9,31,1.285714286,1.033333333,0.2442396313,0.2903225806,82595.29412,120415.633,14499924680,185106.1219,0.1862970602,175553.884,-0.3209948172
2025-06-18 00:00:00.000',2933725046,1,1,"iPhone12,1",iOS/17.6.1,28,81,4,2.07,0.4814814815,0.3456790123,34221.21951,62387.08226,3892148033,49891.43061,0.2915470227,113734.9308,-0.2195806695
2025-02-18 00:00:00.000',2112686417,1,1,OPPO CPH2531,Android/14,0,10,0,0.3333333333,-1,0,188994.5455,164377.3352,27019908327,-1,-0.06966374973,142966.6039,-1
2025-07-04 00:00:00.000',452171932,1,1,"iPhone14,7",iOS/18.4.1,19,35,2.714285714,1.166666667,1.326530612,0.5428571429,65629.09091,195129.0675,38075352995,42395.08546,0.4966286669,580159.6894,-0.184984011
2025-07-04 00:00:00.000',465356982,1,1,OPPO CPH2477,Android/12,5,12,0.7142857143,0.4,0.7857142857,0.4166666667,158078.8235,298508.7255,89107459174,94914.8765,0.3075640197,563690.0452,-0.2072596821
2025-04-08 00:00:00.000',2937762710,2,1,"iPhone16,1",iOS/18.3.2,24,98,3.428571429,3.266666667,0.04956268222,0.2448979592,26056.36364,28162.51685,793127355.5,51148.54563,0.03884538369,30438.91183,-0.1008993991
2025-06-18 00:00:00.000',451099995,2,1,"iPhone14,7",iOS/18.5,9,39,1.285714286,1.03,-0.01098901099,0.2307692308,67868.78049,66710.4659,4450286261,75787.33334,-0.008606933209,65571.92024,-0.1592146051
2025-06-18 00:00:00.000',456355739,1,1,Xiaomi 220333QAG,Android/13,0,3,0,0.1,-1,0,20231.42857,33288.18503,1108103263,-1,0.2439620839,54771.38003,-1
2025-07-04 00:00:00.000',2934295459,2,3,Xiaomi 23117RA68G,Android/15,0,11,0,0.3666666667,-1,0,38358,63296.1254,4006399491,-1,0.245323299,104447.5596,-1
2025-04-30 00:00:00.000',465356982,1,1,OPPO CPH2477,Android/12,18,46,2.571428571,1.533333333,0.6770186335,0.3913043478,43503.87097,67303.40891,4529748850,14455.08503,0.2147831619,104122.8918,-0.267398226
2025-06-18 00:00:00.000',497439421,2,1,"iPhone16,1",iOS/18.5,31,49,4.428571429,1.633333333,1.711370262,0.6326530612,54689.43396,94072.65397,8849664225,4447.288457,0.2647396293,161816.7091,-0.3773406241
2025-06-18 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/18.2.1,30,93,4.285714286,3.01,0.3824884793,0.3225806452,28046.47059,38876.27189,1511364516,45863.73668,0.1618254259,53887.8684,-0.2808801746
2025-04-30 00:00:00.000',2096229005,1,2,Samsung_sm-s918b,Android/14,2,57,0.2857142857,1.09,-0.8496240602,0.0350877193,41642,44695.36065,1997675264,85500,0.03536546204,47972.60611,0.9812651551
2025-07-04 00:00:00.000',2112686417,1,1,OPPO CPH2531,Android/15,3,16,0.4285714286,0.5333333333,-0.1964285714,0.1875,161096,186558.9897,34804256640,32049.23077,0.07324212354,216046.6842,-0.4920481192
2025-07-04 00:00:00.000',2934812537,2,1,"iPhone14,2",iOS/18.5,29,58,4.142857143,1.933333333,1.142857143,0.5,44078,75697.14418,5730057637,32507.49876,0.2639875276,129998.1314,-0.3590548741
2025-07-04 00:00:00.000',2094903392,1,1,Vivo V2061,Android/12,29,47,4.142857143,1.566666667,1.6443769,0.6170212766,50002.22222,102960.8525,10600937157,388.9953337,0.3462183955,212009.3205,-0.3403104182
2025-04-08 00:00:00.000',454732825,5,3,Vivo V2154,Android/14,56,98,8,3.266666667,1.448979592,0.5714285714,24638.27586,38486.09186,1481179267,5780.038258,0.2193735398,60117.00148,-0.3881095896
2025-04-30 00:00:00.000',456112296,4,2,"iPhone15,4",iOS/18.4.1,36,133,5.142857143,4.433333333,0.1600429646,0.2706766917,18707.68212,29804.45818,888305727.3,1721.889695,0.2287422487,47483.47345,-0.1170379789
2025-04-08 00:00:00.000',2937833270,1,1,"iPhone16,1",iOS/18.2.1,2,20,0.2857142857,0.6666666667,-0.5714285714,0.1,83795.17241,122422.3998,14987243962,177720,0.1873129769,178855.6969,0.7672192979
2025-07-12 00:00:00.000',456447976,1,1,Xiaomi 23053RN02A,Android/14,2,6,0.2857142857,0.2,0.4285714286,0.3333333333,64729.5,201469.3583,40589902318,1620,0.5136756001,627069.61,-0.3132461459
2025-05-17 00:00:00.000',454192001,2,2,"iPhone13,2",iOS/18.1.1,27,102,3.857142857,3.04,0.1344537815,0.2647058824,26780.9434,43829.28183,1921005946,14948.57416,0.2414429125,71730.33143,-0.1644356682
2025-07-12 00:00:00.000',456173125,1,1,Vivo V2058,Android/13,0,1,0,0.03333333333,-1,0,-1,-1,-1,-1,-1,-1,-1
2025-02-16 00:00:00.000',456112296,5,3,"iPhone15,4",iOS/18.3.1,38,113,5.428571429,3.766666667,0.4412136536,0.3362831858,22849.44,33206.99223,1102704333,26985.29713,0.1847700936,48259.57804,-0.2519570951
2025-04-27 00:00:00.000',2933793914,2,3,Samsung SM-A165F,Android/14,12,50,1.714285714,1.666666667,0.02857142857,0.24,51422.18182,118546.1671,14053193728,36098.86323,0.3949204996,273290.499,-0.31105948
2025-04-27 00:00:00.000',2112587265,1,1,Huawei_jln-lx1,Android/12,19,62,2.714285714,2.066666667,0.3133640553,0.3064516129,39942.46154,65963.96521,4351244706,17369.16425,0.2457027819,108937.8205,-0.2144473096
2025-04-27 00:00:00.000',455814236,1,1,Samsung_sm-s721b,Android/14,7,14,1,0.4666666667,1.142857143,0.5,120009.2308,196169.684,38482544908,52969.67433,0.2408777108,320663.2078,-0.1378359297
2025-05-17 00:00:00.000',2937859498,1,1,"iPhone15,4",iOS/17.5.1,8,51,1.142857143,1.07,-0.3277310924,0.1568627451,47200.36364,60832.30617,3700569474,70253.42602,0.1261835198,78401.29162,-0.1077494799
2025-05-17 00:00:00.000',452171932,3,2,"iPhone14,7",iOS/18.4.1,24,103,3.428571429,3.433333333,-0.001386962552,0.2330097087,25574.31193,40770.68628,1662248860,14883.3888,0.2290507916,64996.81652,-0.02511307111
2025-02-16 00:00:00.000',2937762710,2,1,"iPhone16,1",iOS/18.3,12,50,1.714285714,1.666666667,0.02857142857,0.24,47848.42105,62464.09425,3901763071,58503.34596,0.1324933364,81544.23876,-0.2670517923
2025-02-16 00:00:00.000',2095053235,1,2,Xiaomi_2201117tg,Android/13,11,26,1.571428571,0.8666666667,0.8131868132,0.4230769231,92499.31034,148431.2527,22031836785,22135.24127,0.2321496354,238183.7951,-0.2499157668
2025-07-12 00:00:00.000',456000634,1,1,Samsung SM-A536E,Android/14,6,17,0.8571428571,0.5666666667,0.512605042,0.3529411765,143004.7059,159901.206,25568395676,19961.28131,0.05578134808,178794.086,-0.5583491715
2025-04-27 00:00:00.000',456418779,1,1,Xiaomi 2201116TG,Android/11,42,84,6,2.08,1.142857143,0.5,15437.3494,51878.76813,2691406583,51433.26118,0.541347601,174343.8277,-0.1356216856
2025-07-12 00:00:00.000',2933725046,1,1,"iPhone12,1",iOS/17.6.1,44,155,6.285714286,5.166666667,0.2165898618,0.2838709677,16204.35754,21080.29372,444378783.2,13559.38232,0.130775963,27423.41262,-0.1518528049
2025-02-16 00:00:00.000',2095839711,2,1,"iPhone17,2",iOS/18.3,22,59,3.142857143,1.966666667,0.598062954,0.3728813559,47316.77419,54454.12474,2965251701,15029.7261,0.07013154663,62668.08656,-0.3477040012
2025-02-16 00:00:00.000',454326351,1,1,HONOR CRT-NX1,Android/14,5,14,0.7142857143,0.4666666667,0.5306122449,0.3571428571,168415.3846,235770.7672,55587854677,47855.48342,0.166644459,330063.9951,-0.3024988443
2025-05-17 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,15,93,2.142857143,3.01,-0.3087557604,0.1612903226,26518.88889,26884.84475,722794877.3,27338.19681,0.006852626898,27255.85074,0.4063775308
2025-02-16 00:00:00.000',2935588230,2,2,"iPhone16,1",iOS/18.2,23,50,3.285714286,1.666666667,0.9714285714,0.46,55823.52941,98001.81,9604354763,97792.8476,0.2741959208,172048.5047,-0.3325994448
2025-07-12 00:00:00.000',455852784,1,1,Xiaomi_21081111rg,Android/14,29,101,4.142857143,3.366666667,0.2305516266,0.2871287129,26910.28037,36210.34996,1311189444,6734.253302,0.1473380341,48724.48098,-0.2025149584
2025-02-16 00:00:00.000',501948157,1,1,"iPhone16,2",iOS/18.1.1,6,15,0.8571428571,0.5,0.7142857143,0.4,157284,207508.5155,43059784011,1003.163287,0.1376796765,273770.9113,-0.7354686126
2025-07-12 00:00:00.000',2934295459,0,0,Xiaomi 23117RA68G,Android/15,0,0,0,0,,,480,533.291665,284400,-1,0.05259262153,592.5,-1
2025-04-27 00:00:00.000',2933493153,1,1,Xiaomi M2006C3MG,Android/10,27,88,3.857142857,2.933333333,0.3149350649,0.3068181818,29427.83505,44452.60149,1976033780,13512.82877,0.2033659673,67148.45914,-0.1935888355
2025-04-27 00:00:00.000',455296083,1,1,"iPhone14,7",iOS/17.6.1,13,36,1.857142857,1.02,0.5476190476,0.3611111111,74963.33333,98087.33735,9621125749,11034.18793,0.1336256249,128344.4228,-0.36679896
2025-05-17 00:00:00.000',456088424,1,1,Xiaomi 2209116AG,Android/13,12,26,1.714285714,0.8666666667,0.978021978,0.4615384615,96984.44444,200601.3405,40240897826,38865.82712,0.3481916856,414921.1562,-0.3572752744
2025-05-17 00:00:00.000',465356982,1,1,OPPO CPH2477,Android/12,11,53,1.571428571,1.766666667,-0.1105121294,0.2075471698,48505.42373,59429.11638,3531819874,94944.07617,0.1012066447,72812.88569,0.05338420735
2025-05-17 00:00:00.000',2934812537,3,2,"iPhone14,2",iOS/18.4.1,5,86,0.7142857143,2.866666667,-0.7508305648,0.05813953488,30812.09302,49261.49961,2426695344,70339.9012,0.2304056304,78757.88711,1.863177283
